trade_id,symbol,side,qty,price,notional,account,exec_time,settle_date,exec_broker,customer_type
T20250901-000835,TSLA,BUY,1000,154.82,154820.0,FND1015,2025-09-01T20:54:18,2025-09-03,MSCO,SELF_CLEAR
T20250901-000836,NVDA,SELL,100,146.87,14687.0,FND1049,2025-09-01T20:15:26,2025-09-03,BAML,INTRODUCING
T20250901-000837,AAPL,BUY,300,88.03,26409.0,FND1031,2025-09-01T17:22:31,2025-09-03,GSCO,INTRODUCING
T20250901-000838,META,SELL,500,266.1,133050.0,FND1031,2025-09-01T19:02:31,2025-09-03,UBSW,SELF_CLEAR
T20250901-000839,AAPL,SELL,2000,10.6,21200.0,FND1031,2025-09-01T18:29:53,2025-09-03,UBSW,SELF_CLEAR
T20250901-000840,META,SELL,1500,171.8,257700.0,FND1047,2025-09-01T17:28:53,2025-09-03,GSCO,SELF_CLEAR
T20250901-000841,BRK.B,SELL,200,421.1,84220.0,FND1020,2025-09-01T19:16:40,2025-09-03,BAML,SELF_CLEAR
T20250901-000842,UNH,BUY,1500,396.95,595425.0,FND1041,2025-09-01T17:45:13,2025-09-03,MSCO,INTRODUCING
T20250901-000843,NVDA,BUY,500,368.08,184040.0,FND1052,2025-09-01T19:35:25,2025-09-03,MSCO,INTRODUCING
T20250901-000844,AMZN,BUY,300,131.92,39576.0,FND1037,2025-09-01T19:38:05,2025-09-03,GSCO,SELF_CLEAR
T20250901-000845,GOOGL,BUY,2000,477.48,954960.0,FND1059,2025-09-01T19:48:54,2025-09-03,GSCO,INTRODUCING
T20250901-000846,AAPL,SELL,300,240.24,72072.0,FND1032,2025-09-01T17:13:31,2025-09-03,MSCO,INTRODUCING
T20250901-000847,GOOGL,BUY,1500,40.5,60750.0,FND1058,2025-09-01T18:01:30,2025-09-03,JPMC,INTRODUCING
T20250901-000848,MSFT,SELL,500,289.35,144675.0,FND1021,2025-09-01T19:52:52,2025-09-03,NITE,INTRODUCING
T20250901-000849,TSLA,BUY,2000,68.23,136460.0,FND1048,2025-09-01T20:50:23,2025-09-03,CDEL,SELF_CLEAR
T20250901-000850,BRK.B,SELL,300,502.1,150630.0,FND1028,2025-09-01T17:23:20,2025-09-03,GSCO,INTRODUCING
T20250901-000851,GOOGL,BUY,2000,320.48,640960.0,FND1027,2025-09-01T19:40:34,2025-09-03,NITE,SELF_CLEAR
T20250901-000852,META,BUY,200,214.33,42866.0,FND1011,2025-09-01T20:30:34,2025-09-03,UBSW,INTRODUCING
T20250901-000853,BAC,SELL,500,385.47,192735.0,FND1044,2025-09-01T19:44:41,2025-09-03,MSCO,INTRODUCING
T20250901-000854,UNH,SELL,500,194.6,97300.0,FND1040,2025-09-01T19:23:46,2025-09-03,JPMC,INTRODUCING
T20250901-000855,BRK.B,BUY,2000,239.7,479400.0,FND1002,2025-09-01T17:23:28,2025-09-03,GSCO,INTRODUCING
T20250901-000856,META,BUY,200,403.05,80610.0,FND1004,2025-09-01T20:54:28,2025-09-03,BAML,INTRODUCING
T20250901-000857,GOOGL,BUY,1500,151.2,226800.0,FND1008,2025-09-01T18:44:22,2025-09-03,NITE,SELF_CLEAR
T20250901-000858,BAC,BUY,1000,135.05,135050.0,FND1056,2025-09-01T17:42:28,2025-09-03,UBSW,SELF_CLEAR
T20250901-000859,UNH,SELL,100,387.78,38778.0,FND1045,2025-09-01T17:07:38,2025-09-03,GSCO,INTRODUCING
T20250901-000860,BAC,SELL,300,385.03,115509.0,FND1057,2025-09-01T20:50:13,2025-09-03,UBSW,INTRODUCING
T20250901-000861,XOM,BUY,200,261.76,52352.0,FND1049,2025-09-01T18:41:44,2025-09-03,NITE,INTRODUCING
T20250901-000862,AMZN,BUY,300,418.69,125607.0,FND1010,2025-09-01T18:49:40,2025-09-03,NITE,INTRODUCING
T20250901-000863,GOOGL,SELL,300,460.97,138291.0,FND1007,2025-09-01T19:58:58,2025-09-03,MSCO,SELF_CLEAR
T20250901-000864,MSFT,BUY,1500,302.91,454365.0,FND1047,2025-09-01T18:53:18,2025-09-03,CDEL,SELF_CLEAR
T20250901-000865,JPM,BUY,300,245.92,73776.0,FND1021,2025-09-01T20:41:13,2025-09-03,JPMC,INTRODUCING
T20250901-000866,BAC,BUY,2000,418.16,836320.0,FND1035,2025-09-01T17:31:27,2025-09-03,UBSW,INTRODUCING
T20250901-000867,AAPL,SELL,2000,354.15,708300.0,FND1043,2025-09-01T18:23:12,2025-09-03,CDEL,SELF_CLEAR
T20250901-000868,BAC,SELL,300,69.96,20988.0,FND1031,2025-09-01T19:22:36,2025-09-03,MSCO,SELF_CLEAR
T20250901-000869,XOM,SELL,200,416.33,83266.0,FND1049,2025-09-01T17:28:35,2025-09-03,UBSW,SELF_CLEAR
T20250901-000870,UNH,SELL,300,332.03,99609.0,FND1006,2025-09-01T17:52:57,2025-09-03,MSCO,SELF_CLEAR
T20250901-000871,BRK.B,SELL,1500,161.54,242310.0,FND1056,2025-09-01T20:48:04,2025-09-03,GSCO,SELF_CLEAR
T20250901-000872,AAPL,SELL,200,347.2,69440.0,FND1044,2025-09-01T18:26:10,2025-09-03,MSCO,SELF_CLEAR
T20250901-000873,AMZN,BUY,300,399.36,119808.0,FND1012,2025-09-01T19:05:01,2025-09-03,MSCO,SELF_CLEAR
T20250901-000874,NVDA,SELL,200,416.32,83264.0,FND1009,2025-09-01T18:56:55,2025-09-03,GSCO,SELF_CLEAR
T20250901-000875,AAPL,BUY,2000,362.94,725880.0,FND1006,2025-09-01T16:58:11,2025-09-03,BAML,INTRODUCING
T20250901-000876,MSFT,SELL,2000,270.87,541740.0,FND1028,2025-09-01T19:14:30,2025-09-03,MSCO,INTRODUCING
T20250901-000877,JPM,SELL,1000,89.34,89340.0,FND1047,2025-09-01T19:26:56,2025-09-03,CDEL,SELF_CLEAR
T20250901-000878,NVDA,SELL,100,450.93,45093.0,FND1043,2025-09-01T18:35:00,2025-09-03,BAML,SELF_CLEAR
T20250901-000879,XOM,BUY,2000,444.69,889380.0,FND1006,2025-09-01T17:40:17,2025-09-03,JPMC,SELF_CLEAR
T20250901-000880,AMZN,SELL,300,361.08,108324.0,FND1027,2025-09-01T17:57:51,2025-09-03,BAML,SELF_CLEAR
T20250901-000881,BRK.B,SELL,1000,190.9,190900.0,FND1034,2025-09-01T17:25:13,2025-09-03,JPMC,SELF_CLEAR
T20250901-000882,BRK.B,SELL,300,290.36,87108.0,FND1053,2025-09-01T17:17:11,2025-09-03,JPMC,SELF_CLEAR
T20250901-000883,BAC,BUY,100,178.53,17853.0,FND1035,2025-09-01T18:06:14,2025-09-03,UBSW,SELF_CLEAR
T20250901-000884,META,BUY,1000,92.41,92410.0,FND1017,2025-09-01T18:31:48,2025-09-03,BAML,SELF_CLEAR
T20250901-000885,JPM,SELL,300,152.27,45681.0,FND1014,2025-09-01T20:56:55,2025-09-03,MSCO,SELF_CLEAR
T20250901-000886,MSFT,BUY,100,130.29,13029.0,FND1034,2025-09-01T17:06:44,2025-09-03,CDEL,SELF_CLEAR
T20250901-000887,NVDA,BUY,300,228.58,68574.0,FND1013,2025-09-01T18:59:34,2025-09-03,NITE,INTRODUCING
T20250901-000888,AAPL,BUY,500,407.23,203615.0,FND1044,2025-09-01T19:28:55,2025-09-03,NITE,INTRODUCING
T20250901-000889,NVDA,SELL,200,295.5,59100.0,FND1024,2025-09-01T19:27:09,2025-09-03,JPMC,INTRODUCING
T20250901-000890,META,SELL,300,390.67,117201.0,FND1013,2025-09-01T20:56:05,2025-09-03,JPMC,SELF_CLEAR
T20250901-000891,AMZN,SELL,200,456.78,91356.0,FND1012,2025-09-01T19:17:04,2025-09-03,MSCO,INTRODUCING
T20250901-000892,AMZN,SELL,1000,276.89,276890.0,FND1035,2025-09-01T18:11:42,2025-09-03,BAML,SELF_CLEAR
T20250901-000893,BAC,BUY,1500,388.25,582375.0,FND1022,2025-09-01T18:18:08,2025-09-03,MSCO,SELF_CLEAR
T20250901-000894,AAPL,SELL,100,147.18,14718.0,FND1050,2025-09-01T20:41:04,2025-09-03,BAML,SELF_CLEAR
T20250901-000895,TSLA,BUY,500,421.1,210550.0,FND1057,2025-09-01T20:27:21,2025-09-03,BAML,SELF_CLEAR
T20250901-000896,AMZN,SELL,2000,347.77,695540.0,FND1030,2025-09-01T17:07:26,2025-09-03,UBSW,INTRODUCING
T20250901-000897,MSFT,BUY,200,377.61,75522.0,FND1014,2025-09-01T18:17:18,2025-09-03,NITE,SELF_CLEAR
T20250901-000898,JPM,SELL,300,37.36,11208.0,FND1010,2025-09-01T18:13:47,2025-09-03,GSCO,INTRODUCING
T20250901-000899,GOOGL,BUY,100,278.38,27838.0,FND1021,2025-09-01T19:54:46,2025-09-03,JPMC,INTRODUCING
T20250901-000900,BRK.B,SELL,2000,103.08,206160.0,FND1000,2025-09-01T19:17:08,2025-09-03,NITE,INTRODUCING
T20250901-000901,NVDA,SELL,100,311.04,31104.0,FND1000,2025-09-01T18:36:07,2025-09-03,UBSW,SELF_CLEAR
T20250901-000902,UNH,SELL,1000,226.01,226010.0,FND1010,2025-09-01T20:11:51,2025-09-03,MSCO,SELF_CLEAR
T20250901-000903,NVDA,BUY,1000,70.58,70580.0,FND1026,2025-09-01T18:31:22,2025-09-03,MSCO,SELF_CLEAR
T20250901-000904,BAC,BUY,300,388.05,116415.0,FND1041,2025-09-01T20:34:09,2025-09-03,BAML,SELF_CLEAR
T20250901-000905,XOM,BUY,300,391.22,117366.0,FND1048,2025-09-01T19:18:13,2025-09-03,MSCO,INTRODUCING
T20250901-000906,GOOGL,SELL,1500,411.78,617670.0,FND1006,2025-09-01T19:15:26,2025-09-03,JPMC,INTRODUCING
T20250901-000907,META,BUY,1000,195.25,195250.0,FND1016,2025-09-01T18:30:53,2025-09-03,CDEL,INTRODUCING
T20250901-000908,TSLA,SELL,200,89.34,17868.0,FND1050,2025-09-01T19:05:09,2025-09-03,JPMC,INTRODUCING
T20250901-000909,XOM,BUY,1500,264.38,396570.0,FND1034,2025-09-01T18:54:48,2025-09-03,CDEL,INTRODUCING
T20250901-000910,AAPL,BUY,1500,270.39,405585.0,FND1017,2025-09-01T20:55:53,2025-09-03,MSCO,INTRODUCING
T20250901-000911,UNH,SELL,100,438.55,43855.0,FND1038,2025-09-01T17:58:05,2025-09-03,UBSW,INTRODUCING
T20250901-000912,NVDA,BUY,1500,402.96,604440.0,FND1032,2025-09-01T19:49:26,2025-09-03,MSCO,INTRODUCING
T20250901-000913,MSFT,BUY,200,401.13,80226.0,FND1001,2025-09-01T20:16:09,2025-09-03,UBSW,INTRODUCING
T20250901-000914,META,BUY,2000,344.3,688600.0,FND1014,2025-09-01T19:57:18,2025-09-03,GSCO,INTRODUCING
T20250901-000915,MSFT,BUY,300,377.73,113319.0,FND1047,2025-09-01T19:08:04,2025-09-03,BAML,INTRODUCING
T20250901-000916,BRK.B,SELL,100,58.92,5892.0,FND1056,2025-09-01T18:38:56,2025-09-03,NITE,SELF_CLEAR
T20250901-000917,BRK.B,BUY,300,67.42,20226.0,FND1007,2025-09-01T20:16:15,2025-09-03,BAML,SELF_CLEAR
T20250901-000918,AAPL,SELL,1000,147.14,147140.0,FND1000,2025-09-01T20:18:11,2025-09-03,MSCO,INTRODUCING
T20250901-000919,JPM,SELL,300,364.82,109446.0,FND1018,2025-09-01T20:42:52,2025-09-03,BAML,INTRODUCING
T20250901-000920,JPM,BUY,1000,190.93,190930.0,FND1038,2025-09-01T18:52:21,2025-09-03,UBSW,INTRODUCING
T20250901-000921,BAC,BUY,300,308.89,92667.0,FND1036,2025-09-01T20:46:06,2025-09-03,MSCO,SELF_CLEAR
T20250901-000922,BRK.B,BUY,1500,253.12,379680.0,FND1053,2025-09-01T17:00:16,2025-09-03,UBSW,SELF_CLEAR
T20250901-000923,JPM,SELL,2000,49.74,99480.0,FND1047,2025-09-01T18:45:15,2025-09-03,CDEL,INTRODUCING
T20250901-000924,MSFT,SELL,1000,404.48,404480.0,FND1016,2025-09-01T19:17:51,2025-09-03,BAML,INTRODUCING
T20250901-000925,META,BUY,1500,106.97,160455.0,FND1014,2025-09-01T17:46:30,2025-09-03,MSCO,SELF_CLEAR
T20250901-000926,UNH,BUY,1000,185.09,185090.0,FND1020,2025-09-01T17:18:29,2025-09-03,JPMC,INTRODUCING
T20250901-000927,BRK.B,SELL,200,21.77,4354.0,FND1043,2025-09-01T20:13:09,2025-09-03,JPMC,INTRODUCING
T20250901-000928,GOOGL,BUY,300,229.46,68838.0,FND1048,2025-09-01T17:44:28,2025-09-03,GSCO,SELF_CLEAR
T20250901-000929,AMZN,SELL,1000,66.66,66660.0,FND1038,2025-09-01T17:07:33,2025-09-03,UBSW,SELF_CLEAR
T20250901-000930,TSLA,SELL,300,86.19,25857.0,FND1034,2025-09-01T20:52:50,2025-09-03,GSCO,INTRODUCING
T20250901-000931,XOM,BUY,500,14.84,7420.0,FND1040,2025-09-01T20:44:53,2025-09-03,NITE,INTRODUCING
T20250901-000932,UNH,BUY,200,473.08,94616.0,FND1047,2025-09-01T17:14:37,2025-09-03,NITE,INTRODUCING
T20250901-000933,XOM,BUY,300,26.97,8091.0,FND1051,2025-09-01T17:41:51,2025-09-03,GSCO,SELF_CLEAR
T20250901-000934,JPM,SELL,500,328.42,164210.0,FND1033,2025-09-01T19:02:40,2025-09-03,CDEL,SELF_CLEAR
T20250901-000935,BAC,SELL,1000,376.25,376250.0,FND1042,2025-09-01T19:35:21,2025-09-03,NITE,INTRODUCING
T20250901-000936,TSLA,BUY,200,99.03,19806.0,FND1011,2025-09-01T18:28:22,2025-09-03,CDEL,SELF_CLEAR
T20250901-000937,AAPL,SELL,2000,252.78,505560.0,FND1006,2025-09-01T20:08:26,2025-09-03,GSCO,INTRODUCING
T20250901-000938,MSFT,BUY,500,281.46,140730.0,FND1027,2025-09-01T18:20:06,2025-09-03,UBSW,SELF_CLEAR
T20250901-000939,MSFT,SELL,300,214.66,64398.0,FND1003,2025-09-01T17:05:41,2025-09-03,CDEL,INTRODUCING
T20250901-000940,GOOGL,SELL,300,148.43,44529.0,FND1022,2025-09-01T19:47:27,2025-09-03,JPMC,INTRODUCING
T20250901-000941,AAPL,BUY,1500,322.96,484440.0,FND1047,2025-09-01T19:42:51,2025-09-03,NITE,SELF_CLEAR
T20250901-000942,GOOGL,SELL,200,406.04,81208.0,FND1040,2025-09-01T19:32:16,2025-09-03,UBSW,SELF_CLEAR
T20250901-000943,JPM,BUY,2000,321.23,642460.0,FND1021,2025-09-01T17:39:32,2025-09-03,UBSW,SELF_CLEAR
T20250901-000944,XOM,SELL,300,194.06,58218.0,FND1021,2025-09-01T17:20:20,2025-09-03,JPMC,SELF_CLEAR
T20250901-000945,NVDA,BUY,200,347.93,69586.0,FND1048,2025-09-01T18:24:27,2025-09-03,MSCO,INTRODUCING
T20250901-000946,NVDA,SELL,2000,391.42,782840.0,FND1046,2025-09-01T20:35:35,2025-09-03,MSCO,SELF_CLEAR
T20250901-000947,MSFT,BUY,100,278.57,27857.0,FND1051,2025-09-01T17:59:07,2025-09-03,UBSW,SELF_CLEAR
T20250901-000948,NVDA,BUY,300,153.6,46080.0,FND1014,2025-09-01T20:15:21,2025-09-03,NITE,INTRODUCING
T20250901-000949,AAPL,BUY,2000,71.9,143800.0,FND1021,2025-09-01T19:40:03,2025-09-03,BAML,SELF_CLEAR
T20250901-000950,JPM,SELL,200,94.25,18850.0,FND1029,2025-09-01T19:49:59,2025-09-03,UBSW,INTRODUCING
T20250901-000951,BRK.B,SELL,1500,272.71,409065.0,FND1047,2025-09-01T20:00:58,2025-09-03,JPMC,SELF_CLEAR
T20250901-000952,BAC,SELL,200,92.66,18532.0,FND1025,2025-09-01T20:20:51,2025-09-03,CDEL,SELF_CLEAR
T20250901-000953,NVDA,SELL,200,44.84,8968.0,FND1042,2025-09-01T19:28:23,2025-09-03,UBSW,SELF_CLEAR
T20250901-000954,BRK.B,BUY,200,212.04,42408.0,FND1042,2025-09-01T17:15:05,2025-09-03,BAML,INTRODUCING
T20250901-000955,BRK.B,SELL,500,186.76,93380.0,FND1040,2025-09-01T17:04:24,2025-09-03,NITE,SELF_CLEAR
T20250901-000956,UNH,SELL,2000,377.77,755540.0,FND1009,2025-09-01T18:12:13,2025-09-03,UBSW,SELF_CLEAR
T20250901-000957,JPM,SELL,1000,407.12,407120.0,FND1026,2025-09-01T18:19:15,2025-09-03,MSCO,SELF_CLEAR
T20250901-000958,AAPL,SELL,1500,206.34,309510.0,FND1033,2025-09-01T17:17:17,2025-09-03,GSCO,INTRODUCING
T20250901-000959,XOM,BUY,500,383.23,191615.0,FND1050,2025-09-01T19:15:09,2025-09-03,CDEL,SELF_CLEAR
T20250901-000960,TSLA,SELL,2000,65.06,130120.0,FND1009,2025-09-01T19:36:59,2025-09-03,CDEL,SELF_CLEAR
T20250901-000961,META,SELL,200,56.01,11202.0,FND1055,2025-09-01T17:41:43,2025-09-03,MSCO,SELF_CLEAR
T20250901-000962,XOM,SELL,2000,73.44,146880.0,FND1049,2025-09-01T19:13:07,2025-09-03,MSCO,INTRODUCING
T20250901-000963,BRK.B,BUY,300,211.93,63579.0,FND1054,2025-09-01T20:30:54,2025-09-03,NITE,SELF_CLEAR
T20250901-000964,AAPL,BUY,300,230.51,69153.0,FND1010,2025-09-01T19:44:01,2025-09-03,UBSW,SELF_CLEAR
T20250901-000965,BRK.B,BUY,100,284.93,28493.0,FND1014,2025-09-01T18:23:08,2025-09-03,NITE,SELF_CLEAR
T20250901-000966,BAC,BUY,1000,237.4,237400.0,FND1000,2025-09-01T18:41:44,2025-09-03,CDEL,SELF_CLEAR
T20250901-000967,UNH,SELL,1000,343.53,343530.0,FND1058,2025-09-01T18:30:48,2025-09-03,UBSW,INTRODUCING
T20250901-000968,JPM,SELL,2000,381.85,763700.0,FND1048,2025-09-01T17:23:44,2025-09-03,JPMC,INTRODUCING
T20250901-000969,META,BUY,300,478.09,143427.0,FND1008,2025-09-01T20:14:56,2025-09-03,CDEL,SELF_CLEAR
T20250901-000970,UNH,BUY,1000,81.66,81660.0,FND1025,2025-09-01T18:22:30,2025-09-03,GSCO,SELF_CLEAR
T20250901-000971,TSLA,SELL,500,423.15,211575.0,FND1013,2025-09-01T20:49:31,2025-09-03,JPMC,SELF_CLEAR
T20250901-000972,META,SELL,1000,89.26,89260.0,FND1009,2025-09-01T18:34:45,2025-09-03,UBSW,SELF_CLEAR
T20250901-000973,UNH,SELL,500,380.92,190460.0,FND1020,2025-09-01T20:21:49,2025-09-03,MSCO,INTRODUCING
T20250901-000974,BRK.B,BUY,1000,167.51,167510.0,FND1008,2025-09-01T17:29:10,2025-09-03,MSCO,SELF_CLEAR
T20250901-000975,AMZN,SELL,100,495.98,49598.0,FND1008,2025-09-01T19:06:38,2025-09-03,JPMC,SELF_CLEAR
T20250901-000976,BRK.B,BUY,500,355.58,177790.0,FND1016,2025-09-01T20:51:16,2025-09-03,CDEL,INTRODUCING
T20250901-000977,AAPL,BUY,1500,128.2,192300.0,FND1007,2025-09-01T18:05:40,2025-09-03,CDEL,SELF_CLEAR
T20250901-000978,XOM,SELL,300,33.58,10074.0,FND1051,2025-09-01T20:24:23,2025-09-03,GSCO,INTRODUCING
T20250901-000979,XOM,BUY,1000,297.51,297510.0,FND1044,2025-09-01T17:36:30,2025-09-03,UBSW,SELF_CLEAR
T20250901-000980,JPM,SELL,200,203.46,40692.0,FND1021,2025-09-01T19:04:16,2025-09-03,MSCO,INTRODUCING
T20250901-000981,AAPL,BUY,500,120.97,60485.0,FND1015,2025-09-01T20:53:31,2025-09-03,BAML,INTRODUCING
T20250901-000982,META,SELL,1500,17.26,25890.0,FND1044,2025-09-01T19:01:56,2025-09-03,CDEL,INTRODUCING
T20250901-000983,XOM,SELL,1500,89.33,133995.0,FND1027,2025-09-01T20:10:01,2025-09-03,CDEL,INTRODUCING
T20250901-000984,BAC,BUY,100,254.65,25465.0,FND1042,2025-09-01T19:55:11,2025-09-03,BAML,SELF_CLEAR
T20250901-000985,UNH,SELL,200,156.48,31296.0,FND1007,2025-09-01T19:33:59,2025-09-03,MSCO,INTRODUCING
T20250901-000986,TSLA,SELL,1000,111.8,111800.0,FND1051,2025-09-01T17:44:10,2025-09-03,GSCO,INTRODUCING
T20250901-000987,UNH,BUY,2000,469.54,939080.0,FND1035,2025-09-01T20:28:15,2025-09-03,UBSW,INTRODUCING
T20250901-000988,META,SELL,1000,490.84,490840.0,FND1006,2025-09-01T19:10:13,2025-09-03,MSCO,SELF_CLEAR
T20250901-000989,BAC,SELL,100,266.69,26669.0,FND1044,2025-09-01T18:04:19,2025-09-03,JPMC,SELF_CLEAR
T20250901-000990,NVDA,BUY,2000,208.36,416720.0,FND1038,2025-09-01T20:33:16,2025-09-03,CDEL,INTRODUCING
T20250901-000991,XOM,SELL,100,190.15,19015.0,FND1035,2025-09-01T20:35:44,2025-09-03,MSCO,SELF_CLEAR
T20250901-000992,NVDA,SELL,1500,410.63,615945.0,FND1001,2025-09-01T18:57:58,2025-09-03,CDEL,SELF_CLEAR
T20250901-000993,UNH,SELL,2000,109.78,219560.0,FND1033,2025-09-01T17:38:13,2025-09-03,NITE,SELF_CLEAR
T20250901-000994,GOOGL,BUY,300,269.75,80925.0,FND1029,2025-09-01T17:35:38,2025-09-03,JPMC,SELF_CLEAR
T20250901-000995,MSFT,BUY,100,188.92,18892.0,FND1048,2025-09-01T20:24:22,2025-09-03,CDEL,SELF_CLEAR
T20250901-000996,XOM,BUY,300,470.55,141165.0,FND1010,2025-09-01T18:07:34,2025-09-03,NITE,SELF_CLEAR
T20250901-000997,GOOGL,BUY,300,69.39,20817.0,FND1058,2025-09-01T17:54:48,2025-09-03,CDEL,SELF_CLEAR
T20250901-000998,MSFT,SELL,100,322.56,32256.0,FND1036,2025-09-01T18:30:31,2025-09-03,GSCO,INTRODUCING
T20250901-000999,JPM,BUY,1000,152.81,152810.0,FND1004,2025-09-01T18:57:22,2025-09-03,NITE,INTRODUCING
T20250901-001000,UNH,SELL,300,173.63,52089.0,FND1036,2025-09-01T18:10:18,2025-09-03,UBSW,SELF_CLEAR
T20250901-001001,NVDA,SELL,2000,27.3,54600.0,FND1030,2025-09-01T18:46:23,2025-09-03,BAML,INTRODUCING
T20250901-001002,AMZN,BUY,1500,227.89,341835.0,FND1043,2025-09-01T18:45:30,2025-09-03,CDEL,SELF_CLEAR
T20250901-001003,BRK.B,BUY,300,82.11,24633.0,FND1006,2025-09-01T18:12:27,2025-09-03,UBSW,SELF_CLEAR
T20250901-001004,AAPL,SELL,2000,168.46,336920.0,FND1054,2025-09-01T20:16:29,2025-09-03,MSCO,INTRODUCING
T20250901-001005,AMZN,SELL,100,193.48,19348.0,FND1026,2025-09-01T18:55:38,2025-09-03,UBSW,INTRODUCING
T20250901-001006,MSFT,BUY,500,157.06,78530.0,FND1056,2025-09-01T19:53:56,2025-09-03,CDEL,INTRODUCING
T20250901-001007,JPM,SELL,100,286.95,28695.0,FND1051,2025-09-01T19:42:18,2025-09-03,NITE,SELF_CLEAR
T20250901-001008,MSFT,BUY,300,261.82,78546.0,FND1018,2025-09-01T17:22:48,2025-09-03,JPMC,INTRODUCING
T20250901-001009,MSFT,BUY,500,140.39,70195.0,FND1032,2025-09-01T20:18:40,2025-09-03,NITE,INTRODUCING
T20250901-001010,AMZN,SELL,2000,168.95,337900.0,FND1021,2025-09-01T17:50:30,2025-09-03,GSCO,INTRODUCING
T20250901-001011,GOOGL,BUY,500,258.6,129300.0,FND1021,2025-09-01T19:06:02,2025-09-03,GSCO,INTRODUCING
T20250901-001012,MSFT,BUY,1000,174.4,174400.0,FND1000,2025-09-01T18:16:39,2025-09-03,GSCO,INTRODUCING
T20250901-001013,JPM,SELL,1000,164.09,164090.0,FND1013,2025-09-01T17:17:02,2025-09-03,UBSW,INTRODUCING
T20250901-001014,AAPL,SELL,500,53.46,26730.0,FND1045,2025-09-01T17:18:44,2025-09-03,MSCO,INTRODUCING
T20250901-001015,GOOGL,BUY,300,25.42,7626.0,FND1054,2025-09-01T17:47:51,2025-09-03,JPMC,INTRODUCING
T20250901-001016,BRK.B,BUY,100,101.71,10171.0,FND1003,2025-09-01T19:01:10,2025-09-03,BAML,INTRODUCING
T20250901-001017,AMZN,SELL,1000,29.93,29930.0,FND1051,2025-09-01T17:32:14,2025-09-03,NITE,SELF_CLEAR
T20250901-001018,TSLA,SELL,200,218.65,43730.0,FND1022,2025-09-01T18:01:39,2025-09-03,UBSW,SELF_CLEAR
T20250901-001019,UNH,BUY,1500,102.35,153525.0,FND1011,2025-09-01T19:21:33,2025-09-03,MSCO,INTRODUCING
T20250901-001020,BRK.B,BUY,300,422.48,126744.0,FND1045,2025-09-01T18:03:11,2025-09-03,BAML,SELF_CLEAR
T20250901-001021,AMZN,SELL,100,334.3,33430.0,FND1037,2025-09-01T20:50:22,2025-09-03,NITE,INTRODUCING
T20250901-001022,TSLA,BUY,1500,223.37,335055.0,FND1057,2025-09-01T18:50:52,2025-09-03,UBSW,INTRODUCING
T20250901-001023,AMZN,BUY,500,232.42,116210.0,FND1040,2025-09-01T17:48:28,2025-09-03,CDEL,INTRODUCING
T20250901-001024,TSLA,BUY,1500,261.04,391560.0,FND1041,2025-09-01T17:10:35,2025-09-03,NITE,INTRODUCING
T20250901-001025,TSLA,BUY,200,470.93,94186.0,FND1037,2025-09-01T20:03:05,2025-09-03,CDEL,INTRODUCING
T20250901-001026,GOOGL,BUY,100,179.39,17939.0,FND1018,2025-09-01T19:32:28,2025-09-03,BAML,INTRODUCING
T20250901-001027,MSFT,BUY,2000,198.81,397620.0,FND1042,2025-09-01T18:08:27,2025-09-03,MSCO,INTRODUCING
T20250901-001028,META,SELL,100,241.42,24142.0,FND1013,2025-09-01T17:49:27,2025-09-03,GSCO,INTRODUCING
T20250901-001029,MSFT,SELL,100,438.99,43899.0,FND1045,2025-09-01T20:42:40,2025-09-03,GSCO,SELF_CLEAR
T20250901-001030,AAPL,BUY,500,438.68,219340.0,FND1022,2025-09-01T19:46:39,2025-09-03,JPMC,INTRODUCING
T20250901-001031,AMZN,BUY,2000,186.68,373360.0,FND1002,2025-09-01T17:59:03,2025-09-03,CDEL,INTRODUCING
T20250901-001032,BRK.B,BUY,100,82.39,8239.0,FND1048,2025-09-01T18:15:07,2025-09-03,CDEL,INTRODUCING
T20250901-001033,NVDA,SELL,200,22.8,4560.0,FND1013,2025-09-01T18:05:07,2025-09-03,UBSW,SELF_CLEAR
T20250901-001034,XOM,BUY,500,21.35,10675.0,FND1033,2025-09-01T19:46:01,2025-09-03,MSCO,SELF_CLEAR
T20250901-001035,XOM,BUY,200,239.49,47898.0,FND1034,2025-09-01T20:45:35,2025-09-03,CDEL,SELF_CLEAR
T20250901-001036,UNH,BUY,2000,236.31,472620.0,FND1022,2025-09-01T20:24:43,2025-09-03,CDEL,SELF_CLEAR
T20250901-001037,XOM,BUY,300,197.73,59319.0,FND1033,2025-09-01T20:17:43,2025-09-03,UBSW,INTRODUCING
T20250901-001038,META,SELL,500,478.33,239165.0,FND1037,2025-09-01T19:51:58,2025-09-03,NITE,SELF_CLEAR
T20250901-001039,AAPL,BUY,1500,403.44,605160.0,FND1007,2025-09-01T17:26:03,2025-09-03,UBSW,SELF_CLEAR
T20250901-001040,BAC,SELL,200,194.92,38984.0,FND1021,2025-09-01T19:52:22,2025-09-03,UBSW,INTRODUCING
T20250901-001041,BRK.B,BUY,200,131.22,26244.0,FND1001,2025-09-01T18:06:10,2025-09-03,CDEL,SELF_CLEAR
T20250901-001042,MSFT,SELL,1000,101.09,101090.0,FND1039,2025-09-01T17:04:18,2025-09-03,UBSW,SELF_CLEAR
